rank,province,category,college
6102,吉林,理科,东华大学
4361,吉林,理科,东华大学
7027,吉林,理科,东华大学
6204,吉林,理科,东华大学
5896,吉林,理科,东华大学
6549,吉林,理科,东华大学
6672,吉林,理科,东华大学
4571,吉林,理科,东华大学
4658,吉林,理科,东华大学
6898,吉林,理科,东华大学
5236,吉林,理科,东华大学
3899,吉林,理科,东华大学
5335,吉林,理科,东华大学
3649,吉林,理科,东华大学
5996,吉林,理科,东华大学
6102,吉林,理科,东华大学
6204,吉林,理科,东华大学
4361,吉林,理科,东华大学
4361,吉林,理科,东华大学
6444,吉林,理科,东华大学
7141,吉林,理科,东华大学
5335,吉林,理科,东华大学
6204,吉林,理科,东华大学
5798,吉林,理科,东华大学
6549,吉林,理科,东华大学
3649,吉林,理科,东华大学
4571,吉林,理科,东华大学
7027,吉林,理科,东华大学
5996,吉林,理科,东华大学
4949,吉林,理科,东华大学
3899,吉林,理科,东华大学
3991,吉林,理科,东华大学
6102,吉林,理科,东华大学
4658,吉林,理科,东华大学
4464,吉林,理科,东华大学
5567,吉林,理科,东华大学
4271,吉林,理科,东华大学
4090,吉林,理科,东华大学
5050,吉林,理科,东华大学
5996,吉林,理科,东华大学
3899,吉林,理科,东华大学
3808,吉林,理科,东华大学
3649,吉林,理科,东华大学
4571,吉林,理科,东华大学
7027,吉林,理科,东华大学
5159,黑龙江,理科,东华大学
3636,黑龙江,理科,东华大学
3522,黑龙江,理科,东华大学
5947,黑龙江,理科,东华大学
5032,黑龙江,理科,东华大学
4453,黑龙江,理科,东华大学
4917,黑龙江,理科,东华大学
4453,黑龙江,理科,东华大学
3914,黑龙江,理科,东华大学
3235,黑龙江,理科,东华大学
6075,黑龙江,理科,东华大学
4677,黑龙江,理科,东华大学
4220,黑龙江,理科,东华大学
4677,黑龙江,理科,东华大学
6200,黑龙江,理科,东华大学
4558,黑龙江,理科,东华大学
4220,黑龙江,理科,东华大学
3522,黑龙江,理科,东华大学
5409,黑龙江,理科,东华大学
5409,黑龙江,理科,东华大学
4338,黑龙江,理科,东华大学
5548,黑龙江,理科,东华大学
3318,黑龙江,理科,东华大学
5826,黑龙江,理科,东华大学
4016,黑龙江,理科,东华大学
6200,黑龙江,理科,东华大学
5826,黑龙江,理科,东华大学
5826,黑龙江,理科,东华大学
4220,黑龙江,理科,东华大学
4338,黑龙江,理科,东华大学
3914,黑龙江,理科,东华大学
4220,黑龙江,理科,东华大学
3522,黑龙江,理科,东华大学
4104,黑龙江,理科,东华大学
4812,黑龙江,理科,东华大学
5409,黑龙江,理科,东华大学
5686,黑龙江,理科,东华大学
3636,黑龙江,理科,东华大学
5159,黑龙江,理科,东华大学
4453,黑龙江,理科,东华大学
3914,黑龙江,理科,东华大学
4016,黑龙江,理科,东华大学
4453,黑龙江,理科,东华大学
3735,黑龙江,理科,东华大学
5548,黑龙江,理科,东华大学
5159,黑龙江,理科,东华大学
5686,黑龙江,理科,东华大学
3735,黑龙江,理科,东华大学
4558,黑龙江,理科,东华大学
3235,黑龙江,理科,东华大学
5548,黑龙江,理科,东华大学
6200,黑龙江,理科,东华大学
3636,黑龙江,理科,东华大学
5548,黑龙江,理科,东华大学
3914,黑龙江,理科,东华大学
5409,黑龙江,理科,东华大学
3636,黑龙江,理科,东华大学
5159,黑龙江,理科,东华大学
5686,黑龙江,理科,东华大学
4104,黑龙江,理科,东华大学
3522,黑龙江,理科,东华大学
5947,黑龙江,理科,东华大学
3735,黑龙江,理科,东华大学
4338,黑龙江,理科,东华大学
4677,黑龙江,理科,东华大学
3418,黑龙江,理科,东华大学
4338,黑龙江,理科,东华大学
3318,黑龙江,理科,东华大学
3522,黑龙江,理科,东华大学
5947,黑龙江,理科,东华大学
3522,黑龙江,理科,东华大学
4917,黑龙江,理科,东华大学
4917,黑龙江,理科,东华大学
6075,黑龙江,理科,东华大学
4338,黑龙江,理科,东华大学
3636,黑龙江,理科,东华大学
4812,黑龙江,理科,东华大学
3636,黑龙江,理科,东华大学
3832,黑龙江,理科,东华大学
5548,黑龙江,理科,东华大学
5032,黑龙江,理科,东华大学
4338,黑龙江,理科,东华大学
4338,黑龙江,理科,东华大学
5686,黑龙江,理科,东华大学
5032,黑龙江,理科,东华大学
3636,黑龙江,理科,东华大学
4917,黑龙江,理科,东华大学
4220,黑龙江,理科,东华大学
4338,黑龙江,理科,东华大学
3832,黑龙江,理科,东华大学
4220,黑龙江,理科,东华大学
5297,黑龙江,理科,东华大学
5826,黑龙江,理科,东华大学
5297,黑龙江,理科,东华大学
4812,黑龙江,理科,东华大学
4917,黑龙江,理科,东华大学
4453,黑龙江,理科,东华大学
5297,黑龙江,理科,东华大学
5826,黑龙江,理科,东华大学
4677,黑龙江,理科,东华大学
4812,黑龙江,理科,东华大学
5159,黑龙江,理科,东华大学
5548,黑龙江,理科,东华大学
6200,黑龙江,理科,东华大学
6075,黑龙江,理科,东华大学
4453,黑龙江,理科,东华大学
5409,黑龙江,理科,东华大学
3914,黑龙江,理科,东华大学
4016,黑龙江,理科,东华大学
3832,黑龙江,理科,东华大学
3522,黑龙江,理科,东华大学
6075,黑龙江,理科,东华大学
3914,黑龙江,理科,东华大学
3318,黑龙江,理科,东华大学
3522,黑龙江,理科,东华大学
5032,黑龙江,理科,东华大学
5409,黑龙江,理科,东华大学
5686,黑龙江,理科,东华大学
6075,黑龙江,理科,东华大学
1374,江苏,文科,东华大学
1168,江苏,文科,东华大学
2264,江苏,文科,东华大学
897,江苏,文科,东华大学
897,江苏,文科,东华大学
2096,江苏,文科,东华大学
1260,江苏,文科,东华大学
897,江苏,文科,东华大学
1374,江苏,文科,东华大学
740,江苏,文科,东华大学
2096,江苏,文科,东华大学
1374,江苏,文科,东华大学
2624,江苏,文科,东华大学
1941,江苏,文科,东华大学
1168,江苏,文科,东华大学
1941,江苏,文科,东华大学
897,江苏,文科,东华大学
740,江苏,文科,东华大学
813,江苏,文科,东华大学
1594,江苏,文科,东华大学
740,江苏,文科,东华大学
1941,江苏,文科,东华大学
813,江苏,文科,东华大学
1755,江苏,文科,东华大学
1168,江苏,文科,东华大学
740,江苏,文科,东华大学
1941,江苏,文科,东华大学
2096,江苏,文科,东华大学
2264,江苏,文科,东华大学
897,江苏,文科,东华大学
1474,江苏,文科,东华大学
2624,江苏,文科,东华大学
740,江苏,文科,东华大学
2443,江苏,文科,东华大学
1941,江苏,文科,东华大学
740,江苏,文科,东华大学
1260,江苏,文科,东华大学
1941,江苏,文科,东华大学
2443,江苏,文科,东华大学
1474,江苏,文科,东华大学
2264,江苏,文科,东华大学
813,江苏,文科,东华大学
1168,江苏,文科,东华大学
2096,江苏,文科,东华大学
740,江苏,文科,东华大学
897,江苏,文科,东华大学
2096,江苏,文科,东华大学
897,江苏,文科,东华大学
1755,江苏,文科,东华大学
2443,江苏,文科,东华大学
897,江苏,文科,东华大学
1260,江苏,文科,东华大学
740,江苏,文科,东华大学
2443,江苏,文科,东华大学
1168,江苏,文科,东华大学
813,江苏,文科,东华大学
2096,江苏,文科,东华大学
1067,江苏,文科,东华大学
971,江苏,文科,东华大学
1474,江苏,文科,东华大学
740,江苏,文科,东华大学
1755,江苏,文科,东华大学
971,江苏,文科,东华大学
1067,江苏,文科,东华大学
1755,江苏,文科,东华大学
971,江苏,文科,东华大学
2624,江苏,文科,东华大学
1594,江苏,文科,东华大学
740,江苏,文科,东华大学
971,江苏,文科,东华大学
897,江苏,文科,东华大学
740,江苏,文科,东华大学
1594,江苏,文科,东华大学
1941,江苏,文科,东华大学
2264,江苏,文科,东华大学
897,江苏,文科,东华大学
9034,江苏,理科,东华大学
4582,江苏,理科,东华大学
5409,江苏,理科,东华大学
11112,江苏,理科,东华大学
7883,江苏,理科,东华大学
6788,江苏,理科,东华大学
9697,江苏,理科,东华大学
10376,江苏,理科,东华大学
6301,江苏,理科,东华大学
4948,江苏,理科,东华大学
6788,江苏,理科,东华大学
5409,江苏,理科,东华大学
4221,江苏,理科,东华大学
9034,江苏,理科,东华大学
10376,江苏,理科,东华大学
8479,江苏,理科,东华大学
4948,江苏,理科,东华大学
11112,江苏,理科,东华大学
3880,江苏,理科,东华大学
8479,江苏,理科,东华大学
8479,江苏,理科,东华大学
7306,江苏,理科,东华大学
9034,江苏,理科,东华大学
4582,江苏,理科,东华大学
6788,江苏,理科,东华大学
11112,江苏,理科,东华大学
3880,江苏,理科,东华大学
6301,江苏,理科,东华大学
9034,江苏,理科,东华大学
7883,江苏,理科,东华大学
7883,江苏,理科,东华大学
7306,江苏,理科,东华大学
8479,江苏,理科,东华大学
4582,江苏,理科,东华大学
9697,江苏,理科,东华大学
10376,江苏,理科,东华大学
5828,江苏,理科,东华大学
11112,江苏,理科,东华大学
5409,江苏,理科,东华大学
8479,江苏,理科,东华大学
9034,江苏,理科,东华大学
6788,江苏,理科,东华大学
10376,江苏,理科,东华大学
4948,江苏,理科,东华大学
4221,江苏,理科,东华大学
10376,江苏,理科,东华大学
9697,江苏,理科,东华大学
3880,江苏,理科,东华大学
10376,江苏,理科,东华大学
9034,江苏,理科,东华大学
6301,江苏,理科,东华大学
4582,江苏,理科,东华大学
5409,江苏,理科,东华大学
4582,江苏,理科,东华大学
4221,江苏,理科,东华大学
7883,江苏,理科,东华大学
6301,江苏,理科,东华大学
9697,江苏,理科,东华大学
11112,江苏,理科,东华大学
6301,江苏,理科,东华大学
11112,江苏,理科,东华大学
10376,江苏,理科,东华大学
6301,江苏,理科,东华大学
3880,江苏,理科,东华大学
10376,江苏,理科,东华大学
9034,江苏,理科,东华大学
11112,江苏,理科,东华大学
11112,江苏,理科,东华大学
5409,江苏,理科,东华大学
3880,江苏,理科,东华大学
9034,江苏,理科,东华大学
4221,江苏,理科,东华大学
6301,江苏,理科,东华大学
6301,江苏,理科,东华大学
8479,江苏,理科,东华大学
5828,江苏,理科,东华大学
11112,江苏,理科,东华大学
8479,江苏,理科,东华大学
4948,江苏,理科,东华大学
4221,江苏,理科,东华大学
9034,江苏,理科,东华大学
5409,江苏,理科,东华大学
5828,江苏,理科,东华大学
4582,江苏,理科,东华大学
7883,江苏,理科,东华大学
9034,江苏,理科,东华大学
6301,江苏,理科,东华大学
4582,江苏,理科,东华大学
5409,江苏,理科,东华大学
7306,江苏,理科,东华大学
4582,江苏,理科,东华大学
9697,江苏,理科,东华大学
5828,江苏,理科,东华大学
4948,江苏,理科,东华大学
5409,江苏,理科,东华大学
5828,江苏,理科,东华大学
4221,江苏,理科,东华大学
6788,江苏,理科,东华大学
7306,江苏,理科,东华大学
4948,江苏,理科,东华大学
7306,江苏,理科,东华大学
9697,江苏,理科,东华大学
9697,江苏,理科,东华大学
11112,江苏,理科,东华大学
11112,江苏,理科,东华大学
10376,江苏,理科,东华大学
7306,江苏,理科,东华大学
9034,江苏,理科,东华大学
9034,江苏,理科,东华大学
9697,江苏,理科,东华大学
7883,江苏,理科,东华大学
10376,江苏,理科,东华大学
4221,江苏,理科,东华大学
10376,江苏,理科,东华大学
9697,江苏,理科,东华大学
6301,江苏,理科,东华大学
4582,江苏,理科,东华大学
5409,江苏,理科,东华大学
5828,江苏,理科,东华大学
9034,江苏,理科,东华大学
8479,江苏,理科,东华大学
7883,江苏,理科,东华大学
9697,江苏,理科,东华大学
11112,江苏,理科,东华大学
4221,江苏,理科,东华大学
9697,江苏,理科,东华大学
9034,江苏,理科,东华大学
4948,江苏,理科,东华大学
7306,江苏,理科,东华大学
10376,江苏,理科,东华大学
11112,江苏,理科,东华大学
8479,江苏,理科,东华大学
4221,江苏,理科,东华大学
5828,江苏,理科,东华大学
4948,江苏,理科,东华大学
4221,江苏,理科,东华大学
11112,江苏,理科,东华大学
4582,江苏,理科,东华大学
8479,江苏,理科,东华大学
6788,江苏,理科,东华大学
7306,江苏,理科,东华大学
8479,江苏,理科,东华大学
7883,江苏,理科,东华大学
4948,江苏,理科,东华大学
6301,江苏,理科,东华大学
11112,江苏,理科,东华大学
6301,江苏,理科,东华大学
5828,江苏,理科,东华大学
7306,江苏,理科,东华大学
11112,江苏,理科,东华大学
3880,江苏,理科,东华大学
4582,江苏,理科,东华大学
7883,江苏,理科,东华大学
5409,江苏,理科,东华大学
11112,江苏,理科,东华大学
10376,江苏,理科,东华大学
9034,江苏,理科,东华大学
7883,江苏,理科,东华大学
6788,江苏,理科,东华大学
4221,江苏,理科,东华大学
9034,江苏,理科,东华大学
